Grupo;Situação;Ano Formação;Líder;Instituição;Unidade;Área predominante;UF;Repercussão;Linhas de Pesquisa;Instituições Parceiras;Indicadores de RH;link
Ábaco;Certificado;2016;Luciana Brasil Rebelo dos Santos;Instituto Federal de São Paulo - IFSP;IFSP - Campus de Jacareí;Ciências Exatas e da Terra, Ciência da Computação;SP;O principal objetivo é promover a interação e discussão entre discentes e docentes sobre as pesquisas que estão sendo realizadas, sempre com o intuito de cooperação entre os projetos, motivando a geração de novas pesquisas. Até o momento, os membros do grupo trabalham com pesquisas nas seguintes áreas: Aprendizagem de Máquina, com foco na área de Libras, Técnicas de Inteligência Artificial para buscar padrões, nesse caso voltado para a área da saúde, dores na coluna vertebral, técnicas de Verificação Formal e Teste de Software, buscando a utilização de V&V como prática no desenvolvimento de software na área Aeroespacial.;{"Nome":Banco de Dados,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":A informática como ferramenta educacional,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Acessibilidade e Tecnologia Assistiva,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Aplicações em Robótica,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Engenharia de Software,"Q_Estudantes":2,"Q_Pesquisadores":2}|{"Nome":Inteligência Artificial,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Interação Humano-Computador,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Teste de Software,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Verificação Formal de Software,"Q_Estudantes":1,"Q_Pesquisadores":2};{"Nome":Centro de Ciências Tecnológicas,"Sigla":UDESC,"UF":SC}|{"Nome":Instituto Tecnológico de Aeronáutica,"Sigla":ITA,"UF":SP}|{"Nome":Instituto Nacional de Pesquisas Espaciais,"Sigla":INPE,"UF":SP}|{"Nome":UFSC - Campus Joinville,"Sigla":UFSC/Joinville,"UF":SC};{"Formação acadêmica":Doutorado,"Pesquisadores":5,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":5}|{"Formação acadêmica":Mestrado,"Pesquisadores":2,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":1,"Técnicos":1,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/212526
AcademIA GPT para docentes;Certificado;2023;Raphaela Vasconcelos Gomes Barreto;Universidade Federal Rural do Semi-Árido - UFERSA;;Ciências Humanas, Educação;RN;;{"Nome":Inteligência Artifical para docentes,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Inteligência Artificial nos processos de ensino e aprendizagem,"Q_Estudantes":0,"Q_Pesquisadores":4};;{"Formação acadêmica":Doutorado,"Pesquisadores":3,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/9758853891110982
ACSO - Centro de Pesquisa em Arquitetura de Computadores, Sistemas Inteligentes e Robótica;Certificado;2006;Josemar Rodrigues de Souza;Universidade do Estado da Bahia - UNEB;;Ciências Exatas e da Terra, Ciência da Computação;BA;O grupo ACSO - Centro de Pesquisa em Arquitetura de Computadores, Sistemas Inteligentes e Robótica, tem como objetivos: 1. Suportar as pesquisas e desenvolvimentos dos pesquisadores da UNEB na área de Arquitetura de Computadores e Sistemas Operacionais. 2. Possibilitar a iniciação científica de Alunos da Graduação da UNEB. 3. Contribuir para a formação continuada dos Professores da UNEB e de instituições acadêmicas da Bahia e do Brasil. 4. Difundir a robótica autônoma, via projetos de extensão. 5. Participar de competições nacionais e internacionais de robótica inteligente.;{"Nome":Computação de Alto Desempenho,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Robótica Inteligente,"Q_Estudantes":4,"Q_Pesquisadores":10}|{"Nome":Sistemas Inteligentes,"Q_Estudantes":0,"Q_Pesquisadores":4};;{"Formação acadêmica":Doutorado,"Pesquisadores":10,"Estudantes":0,"Técnicos":0,"Estrangeiros":1,"Total":11}|{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Especialização,"Pesquisadores":0,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":4,"Técnicos":0,"Estrangeiros":0,"Total":4};http://dgp.cnpq.br/dgp/espelhogrupo/4875461296350899
ACTlab - Grupo de Pesquisas Interdisciplinares em Arte, Ciência e Tecnologias Desviantes;Certificado;2015;Cesar Augusto Baio Santos;Universidade Estadual de Campinas - UNICAMP;Instituto de Artes;Lingüística, Letras e Artes, Artes;SP;O Grupo de Pesquisas Interdisciplinares em Arte, Ciência e Tecnologias Desviantes (ACTlab) reúne pesquisas relacionadas às tecnologias de mediação, com especial interesse nas imagens técnicas e nas relações da arte com a ciência e a tecnologia. As pesquisas do grupo estão fundamentadas na compreensão da arte tanto como campo de produção de conhecimento quanto como modo de ação no mundo, algo que se dá através de produção bibliográfica, artística e outras ações com estreita interface com a sociedade. Além das pesquisas realizadas por professores e estudantes, o grupo desenvolve reuniões periódicas, palestras, seminários, cursos, workshops e publicações acadêmicas.;{"Nome":Arte e ciência,"Q_Estudantes":4,"Q_Pesquisadores":3}|{"Nome":Imagem e mediação técnica,"Q_Estudantes":3,"Q_Pesquisadores":3};;{"Formação acadêmica":Doutorado,"Pesquisadores":5,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":6}|{"Formação acadêmica":Mestrado,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/772771
AdmEthics - Ética, Virtudes e Dilemas Morais na Administração;Certificado;2019;Maurício Custódio Serafim;Universidade do Estado de Santa Catarina - UDESC;Escola Superior de Administração e Gerência;Ciências Sociais Aplicadas, Administração;SC;O AdmEthics objetiva aprimorar o conhecimento teórico e a prática da Ética em Administração por meio de um arcabouço interdisciplinar para o estudo de fenômenos morais, bem como suas implicações para as ações humanas e para o desenvolvimento da vida pública e profissional. As abordagens norteadoras do grupo são a ética das virtudes e a racionalidade no campo das organizações, tendo como temas de interesse: dilemas morais, deliberação ética, phrónesis, teorias do desenvolvimento moral, competência moral, ética no uso da inteligência artificial, bem comum, imaginação moral, dignidade da pessoa humana, capital moral, teoria substantiva das organizações, atitude parentética, teoria da dádiva/dom, teorias da ação, ética e virtudes e suas interfaces com Economia, Finanças, Direito e Administração. O contexto de pesquisas empíricas do AdmEthics abrange organizações do setor público, organizações da sociedade civil, empresas, empreendedores e indivíduos nas organizações.;{"Nome":Dilemas morais e racionalidade nas organizações,"Q_Estudantes":4,"Q_Pesquisadores":4}|{"Nome":Interfaces entre ética e dimensão antropológica na Administração,"Q_Estudantes":7,"Q_Pesquisadores":3}|{"Nome":Interfaces entre ética, economia e administração,"Q_Estudantes":1,"Q_Pesquisadores":5}|{"Nome":Práticas inovadoras de pesquisa, ensino e aprendizagem em Ética na Administração,"Q_Estudantes":2,"Q_Pesquisadores":2}|{"Nome":Ética das virtudes na ação administrativa e esfera pública,"Q_Estudantes":10,"Q_Pesquisadores":6};{"Nome":Universidade Federal do Pará,"Sigla":UFPA,"UF":PA}|{"Nome":Universidad de Navarra,"Sigla":UNA,"UF":};{"Formação acadêmica":Doutorado,"Pesquisadores":7,"Estudantes":5,"Técnicos":0,"Estrangeiros":0,"Total":12}|{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":4,"Técnicos":0,"Estrangeiros":0,"Total":5}|{"Formação acadêmica":Graduação,"Pesquisadores":1,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/473897
Agricultura Digital;Certificado;2023;João Paulo Bestete de Oliveira;Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo - IFES;Instituto Federal do Espírito Santo - Campus de Alegre;Ciências Agrárias, Agronomia;ES;Grupo de pesquisa que visa contribuir para o desenvolvimento de novas tecnologias, melhorando a eficiência agrícola, permitindo a adoção de práticas agrícolas mais sustentáveis.;{"Nome":Agricultura de Precisão,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Agroquímica Sustentável,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Análise e Modelagem de Dados Ambientais,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Geoprocessamento Ambiental,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Tecnologias Computacionais Aplicadas à Agricultura,"Q_Estudantes":0,"Q_Pesquisadores":1};;{"Formação acadêmica":Doutorado,"Pesquisadores":3,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":4};http://dgp.cnpq.br/dgp/espelhogrupo/788571
Agricultura Digital;Certificado;2023;Tiago Boechel;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul - IFRS;IFRS - Campus Vacaria;Ciências Exatas e da Terra, Ciência da Computação;RS;Como atividade foco deste grupo está o desenvolvimento de pesquisas voltadas ao uso de tecnologias computacionais para modernizar, automatizar e melhorar a produção agrícola local e regional. Como resultados esperados e os possíveis impactos espera-se dar suporte aos projetos de pesquisa desenvolvidos pela comunidade acadêmica do IFRS Campus Vacaria, voltados as linhas de pesquisa estabelecidas, impulsionar a criação de conhecimento e fomentar o processo de inovação resultantes da troca de informações.;{"Nome":Inteligência Artificial,"Q_Estudantes":3,"Q_Pesquisadores":1}|{"Nome":Internet das coisas: tecnologias, aplicações e implicações,"Q_Estudantes":1,"Q_Pesquisadores":2}|{"Nome":Desenvolvimento de Sistemas Computacionais,"Q_Estudantes":2,"Q_Pesquisadores":1};;{"Formação acadêmica":Doutorado,"Pesquisadores":2,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Especialização,"Pesquisadores":0,"Estudantes":1,"Técnicos":1,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Ensino Médio (2o grau),"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/789127
Agritech UFLA - Centro de Estudos em Mercado e Tecnologias no Agronegócio;Certificado;2020;Paulo Henrique Montagnana Vicente Leme;Universidade Federal de Lavras - UFLA;Departamento de Administração e Economia;Ciências Sociais Aplicadas, Administração;MG;O Agritech UFLA - Centro de Estudos em Mercado e Tecnologias no Agronegócio irá preencher uma lacuna sobre estudos da aplicação de novas tecnologias no agronegócio, colaborando para compreensão destas dinâmicas de mercado e auxiliando pesquisadores e atores do mercado a compreenderem quais os principais fatores que estão promovendo sua expansão. As áreas de atuação do Agritech UFLA estão ligadas à expansão da Agricultura 4.0, termo que é oriundo da transposição do paradigma 4.0 ao setor agropecuário. Desta forma, como escopo, teremos as tecnologias e inovações nas áreas de inteligência artificial, análise de big data (ciência dos dados), sistemas especialistas, internet das coisas, computação em nuvem, sistemas ciber-físicos, blockchain, e veículos aéreos não tripulados, drones, todos estes, aplicados na compreensão da constituição de novos mercados.;{"Nome":Construção de mercados de tecnologia no agronegócio,"Q_Estudantes":4,"Q_Pesquisadores":5}|{"Nome":Sistemas inteligentes e ciência de dados no agronegócio,"Q_Estudantes":2,"Q_Pesquisadores":4};{"Nome":Fundação Centro de Pesquisa e Desenvolvimento em Telecomunicações,"Sigla":CPqD,"UF":SP}|{"Nome":Ministério da Agricultura, Pecuária e Abastecimento,"Sigla":MAPA/DF,"UF":DF}|{"Nome":Confederação da Agricultura e Pecuária do Brasil,"Sigla":CNA,"UF":DF};{"Formação acadêmica":Doutorado,"Pesquisadores":7,"Estudantes":4,"Técnicos":0,"Estrangeiros":0,"Total":11}|{"Formação acadêmica":Mestrado,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Mestrado Profissional,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/576324
Ai4Life - Inteligência Artificial para Ciências da vida;Certificado;2019;Carmelo Jose Albanez Bastos Filho;Universidade de Pernambuco - UPE;;Engenharias, Engenharia Biomédica;PE;Este grupo tem como objetivo a aplicação de novas tecnologias habilitadoras para melhoria da qualidade de vida das pessoas. São desenvolvidas diversas aplicações e temos como parceiros universidade internacionais (UCP Portugal e UC Davis EUA) e vários atores da área de saúde: startup pickcells, Real Hospital Português (PE), Hospital Oswaldo Cruz, Laboratórios SABIN.;{"Nome":Desenvolvimento de equipamentos médicos para saúde,"Q_Estudantes":1,"Q_Pesquisadores":4}|{"Nome":Mineração de dados aplicados a saúde,"Q_Estudantes":5,"Q_Pesquisadores":4}|{"Nome":Reconhecimento de padrões em exames clínicos,"Q_Estudantes":1,"Q_Pesquisadores":4};;{"Formação acadêmica":Doutorado,"Pesquisadores":5,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":8}|{"Formação acadêmica":Mestrado,"Pesquisadores":2,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Especialização,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3};http://dgp.cnpq.br/dgp/espelhogrupo/541379
AIDA - Grupo de Estudos em Artificial Intelligence and Data Analytics;Certificado;2022;Ana Carolina Costa de Oliveira;Instituto de Educação Superior da Paraíba - IESP;FACULDADE DE TECNOLOGIA DA PARAÍBA;Ciências Exatas e da Terra, Ciência da Computação;PB;Desenvolver de uma cultura orientada a dados (Data-driven), ou seja, um ambiente em que se estude inteligência artificial e modelos de inteligência artificial.;{"Nome":Aplicações de Ciências de Dados,"Q_Estudantes":4,"Q_Pesquisadores":3};;{"Formação acadêmica":Doutorado,"Pesquisadores":2,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Especialização - Residência médica,"Pesquisadores":0,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/778261
Algoritmos;Certificado;2006;Adriana Postal;Universidade Estadual do Oeste do Paraná - UNIOESTE;Centro de Ciências Exatas e Tecnológicas;Ciências Exatas e da Terra, Ciência da Computação;PR;As atividades deste grupo de pesquisa envolvem o estudo de técnicas algorítmicas para solução de problemas complexos, os quais possuam como características altos índices de imprecisão e incerteza, com aplicações práticas em situações reais, bem como implementação de sistemas computacionais que sejam capazes de tratar tais situações. Pretende-se também desenvolver ambientes para ensino de diversas técnicas algorítmicas tais como: teoria da computação (PIRAMIDE, em desenvolvimento), algoritmos genéticos (SAG, já desenvolvido) e algoritmos em grafos. Recentemente, o grupo começou a desenvolver projetos em robótica, com ênfase no controle inteligente de robôs.;{"Nome":Inteligência Artificial e Aprendizado de Máquina,"Q_Estudantes":2,"Q_Pesquisadores":3}|{"Nome":Robótica,"Q_Estudantes":2,"Q_Pesquisadores":2}|{"Nome":Soft Computing e Teoria da Computação,"Q_Estudantes":0,"Q_Pesquisadores":1};;{"Formação acadêmica":Doutorado,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Mestrado,"Pesquisadores":2,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":4,"Técnicos":0,"Estrangeiros":0,"Total":4};http://dgp.cnpq.br/dgp/espelhogrupo/20323
Ambientes Virtuais e Inteligentes;Certificado;2010;Rosa Maria Esteves Moreira da Costa;Universidade do Estado do Rio de Janeiro - UERJ;Centro de Tecnologia e Ciências;Ciências Exatas e da Terra, Ciência da Computação;RJ;O grupo tem desenvolvido vários aplicativos com publicações em revistas, conferências internacionais e nacionais. Seus membros participaram do INCT-MACC e têm obtido resultados promissores de uso das tecnologias de Multiagentes no desenvolvimento de aplicações e jogos 3D voltados para a área da saúde e educação.;{"Nome":Desenvolvimento de Jogos aplicados a Saúde,"Q_Estudantes":2,"Q_Pesquisadores":2}|{"Nome":Ambientes Virtuais Inteligentes,"Q_Estudantes":3,"Q_Pesquisadores":3}|{"Nome":Telemedicina e Telessaúde,"Q_Estudantes":1,"Q_Pesquisadores":2};;{"Formação acadêmica":Doutorado,"Pesquisadores":3,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Mestrado,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Mestrado Profissional,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/379170
Análise de Dados, Big Data, Ciência de Dados e Inteligência Artificial;Certificado;2017;Vladimir Costa de Alencar;Universidade Estadual da Paraíba - UEPB;Conselho de Ensino, Pesquisa e Extensão;Ciências Exatas e da Terra, Ciência da Computação;PB;1. Desenvolvimento de Software Web: Sistema de Apoio ao Diagnóstico de Lesões de Pele utilizando Redes Neurais Convolucionais (Convolutional Neural Networks - CNN).(Junho, 2020) 2. Projeto de Inclusão Digital em Escolas Públicas O Grupo, juntamente com uma instituição Não-Governamental (IBAV), formece infraestrutura (computadores, internet, etc) e ministra aulas e palestras relacionadas a Big Data, Data Science, Inteligência Artificial, Programação em Escolas Públicas Carentes 3. Monitoramento de Açudes através de Redes Neurais;{"Nome":Inteligência Artificial,"Q_Estudantes":2,"Q_Pesquisadores":3}|{"Nome":Análise de dados sobre recursos naturais,"Q_Estudantes":1,"Q_Pesquisadores":4}|{"Nome":Big Data Analytics e Epidemiologia,"Q_Estudantes":6,"Q_Pesquisadores":11}|{"Nome":Bussiness Analytics,"Q_Estudantes":5,"Q_Pesquisadores":7}|{"Nome":Pesquisas e Aplicações em Ciência de Dados,"Q_Estudantes":7,"Q_Pesquisadores":15};{"Nome":Fundação Oswaldo Cruz,"Sigla":FIOCRUZ,"UF":RJ}|{"Nome":Secretaria de Saúde do Estado da Paraíba,"Sigla":GOVERNO/PB,"UF":PB}|{"Nome":Secretaria Municipal de Saúde de João Pessoa - PB,"Sigla":SMSJP/PB,"UF":PB}|{"Nome":Faculdade de Ciências Médicas da Paraíba,"Sigla":Ciências Médicas,"UF":PB}|{"Nome":Faculdade Maurício de Nassau - João Pessoa,"Sigla":UNINASSAU,"UF":PB}|{"Nome":FACULDADE PARAÍBANA,"Sigla":FAP,"UF":PB}|{"Nome":IFPB - Campus de Campina Grande,"Sigla":IFPB/Campina,"UF":PB};{"Formação acadêmica":Doutorado,"Pesquisadores":5,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":5}|{"Formação acadêmica":Mestrado,"Pesquisadores":6,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":6}|{"Formação acadêmica":Especialização,"Pesquisadores":3,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Ensino Médio (2o grau),"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":5,"Técnicos":0,"Estrangeiros":0,"Total":5};http://dgp.cnpq.br/dgp/espelhogrupo/279364
Análise e Desenvolvimento de Sistemas em Engenharia Biomédica, Instrumentação e Técnicas de Controle - BINSTEC.;Certificado;2019;Ricardo Gouveia Teodoro;INSTITUTO FEDERAL DO PARANA - IFPR;Pró Reitoria de Extensão, Pesquisa e Inovação;Engenharias, Engenharia Elétrica;PR;O grupo é composto por professores envolvidos com a pesquisa cientifica e de extensão. Os colaboradores do grupo possuem graduação em andamento, especialização, titulação de mestre e doutor. As áreas de atuação do grupo abrangem modelagens e implementação de sistemas elétricos, eletrônicos, eletromecânicos e computacionais com aplicação e desenvolvimento também de pesquisas biomédicas baseado principalmente em instrumentação com embarco de técnicas de controle. O grupo tem o intuito de desenvolver e aprimorar cientificamente o uso de Tecnologia Assistiva - TA.;{"Nome":Processos de Fabricação,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Automação, instrumentação e controle de processos industriais,"Q_Estudantes":4,"Q_Pesquisadores":13}|{"Nome":Ciências e Tecnologia dos Materiais,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Engenharia Biomédica,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":Engenharia da Computação Aplicada,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Microeletrônica com ênfase em biomédica,"Q_Estudantes":0,"Q_Pesquisadores":1};{"Nome":Universidade Tecnológica Federal do Paraná,"Sigla":UTFPR,"UF":PR}|{"Nome":Universidade Estadual de Maringá,"Sigla":UEM,"UF":PR}|{"Nome":Universidade Estadual Paulista Júlio de Mesquita Filho,"Sigla":UNESP,"UF":SP}|{"Nome":Universidade Paranaense,"Sigla":UNIPAR,"UF":PR}|{"Nome":INSTITUTO FEDERAL DO PARANA,"Sigla":IFPR,"UF":PR};{"Formação acadêmica":Doutorado,"Pesquisadores":9,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":10}|{"Formação acadêmica":Mestrado,"Pesquisadores":7,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":7}|{"Formação acadêmica":Mestrado Profissional,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/514758
Análise e Desenvolvimento de Sistemas em Engenharia Biomédica, Instrumentação e Técnicas de Controle - BINSTEC.;Certificado;2019;Ricardo Gouveia Teodoro;INSTITUTO FEDERAL DO PARANA - IFPR;Pró Reitoria de Extensão, Pesquisa e Inovação;Engenharias, Engenharia Elétrica;PR;O grupo é composto por professores envolvidos com a pesquisa cientifica e de extensão. Os colaboradores do grupo possuem graduação em andamento, especialização, titulação de mestre e doutor. As áreas de atuação do grupo abrangem modelagens e implementação de sistemas elétricos, eletrônicos, eletromecânicos e computacionais com aplicação e desenvolvimento também de pesquisas biomédicas baseado principalmente em instrumentação com embarco de técnicas de controle. O grupo tem o intuito de desenvolver e aprimorar cientificamente o uso de Tecnologia Assistiva - TA.;{"Nome":Processos de Fabricação,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Automação, instrumentação e controle de processos industriais,"Q_Estudantes":4,"Q_Pesquisadores":13}|{"Nome":Ciências e Tecnologia dos Materiais,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Engenharia Biomédica,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":Engenharia da Computação Aplicada,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Microeletrônica com ênfase em biomédica,"Q_Estudantes":0,"Q_Pesquisadores":1};{"Nome":Universidade Tecnológica Federal do Paraná,"Sigla":UTFPR,"UF":PR}|{"Nome":Universidade Estadual de Maringá,"Sigla":UEM,"UF":PR}|{"Nome":Universidade Estadual Paulista Júlio de Mesquita Filho,"Sigla":UNESP,"UF":SP}|{"Nome":Universidade Paranaense,"Sigla":UNIPAR,"UF":PR}|{"Nome":INSTITUTO FEDERAL DO PARANA,"Sigla":IFPR,"UF":PR};{"Formação acadêmica":Doutorado,"Pesquisadores":9,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":10}|{"Formação acadêmica":Mestrado,"Pesquisadores":7,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":7}|{"Formação acadêmica":Mestrado Profissional,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/4001987426075010
Análise e Melhoramentos em Sistemas Fotovoltaicos;Certificado;2023;Romênia Gurgel Vieira;Universidade Federal Rural do Semi-Árido - UFERSA;;Engenharias, Engenharia Elétrica;RN;;{"Nome":Análise e Diagnóstico de Faltas em Sistemas Fotovoltaicos,"Q_Estudantes":1,"Q_Pesquisadores":2}|{"Nome":Uso de inteligência artificial para previsão dos parâmetros ambientais, térmicos e elétricos que influenciam no desempenho dos sistemas fotovoltaicos,"Q_Estudantes":1,"Q_Pesquisadores":1};;{"Formação acadêmica":Doutorado,"Pesquisadores":2,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2};http://dgp.cnpq.br/dgp/espelhogrupo/1822212244687966
