Grupo;Situação;Ano Formação;Líder;Instituição;Unidade;Área predominante;UF;Repercussão;Linhas de Pesquisa;Instituições Parceiras;Indicadores de RH;link
Comunidades Virtuais UFAL;Certificado;2019;Fernando Silvio Cavalcante Pimentel;Universidade Federal de Alagoas - UFAL;;Ciências Humanas, Educação;AL;As investigações do Grupo de Pesquisa irão repercutir nas ações que envolvem pesquisa, extensão, desenvolvimento e ensino. Para tanto serão realizadas investigações que dialogam com as áreas de Comunicação, Educação e Tecnologia a fim de produzir ambientes interativos, ou interagir com os já existentes, que poderão atuar como locus de pesquisa e de ensino. As produções dos membros do grupo serão socializadas em periódicos qualificados nacionais e internacionais, em capítulos de livros produzidos em parceria com outros pesquisadores brasileiros e estrangeiros, bem como em eventos das áreas de games, cultura digital e suas interfaces. O grupo já tem um site www.comunidadesvirtuais.pro.br onde é possível encontrar informações das ações que já foram desenvolvidas pelos pesquisadores, bem como as redes de cooperação que foram estabelecidas para fortalecer os conhecimentos que são produzidos na área da cultura digital, especialmente na área de jogos digitais e suas conexões.;{"Nome":Aprendizagem baseada em games e gamificação,"Q_Estudantes":9,"Q_Pesquisadores":8}|{"Nome":Jogos digitais e saúde,"Q_Estudantes":5,"Q_Pesquisadores":1}|{"Nome":Tecnologias Digitais e Educação,"Q_Estudantes":3,"Q_Pesquisadores":5};{"Nome":Universidade Federal da Bahia,"Sigla":UFBA,"UF":BA}|{"Nome":Universidade do Estado da Bahia,"Sigla":UNEB,"UF":BA}|{"Nome":Instituto Federal de Educação, Ciência e Tecnologia Baiano,"Sigla":IFBAIANO,"UF":BA};{"Formação acadêmica":Doutorado,"Pesquisadores":6,"Estudantes":6,"Técnicos":0,"Estrangeiros":1,"Total":13}|{"Formação acadêmica":Mestrado,"Pesquisadores":4,"Estudantes":5,"Técnicos":1,"Estrangeiros":0,"Total":10}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2};http://dgp.cnpq.br/dgp/espelhogrupo/9815490186302598
COVAP - Computação Visual Aplicada;Certificado;2018;Erikson Freitas de Morais;Universidade Tecnológica Federal do Paraná - UTFPR;Campus Ponta Grossa;Ciências Exatas e da Terra, Ciência da Computação;PR;O grupo de pesquisa atua no curso de pós-graduação strictu sensu em Ciência da Computação, bacharelado em Ciência da Computação e também na graduação em tecnologia em Análise e Desenvolvimento de Sistemas, todos registrados no Departamento de Informática do campus de Ponta Grossa da UTFPR. O grupo é responsável pelo oferecimento de disciplinas oferecidas tando para o mestrado quanto para as graduações, além de orientar trabalho de conclusão de curso (TCC), iniciação científica (IC) e dissertações de mestrado (DM), voltados para âmbito da computação visual. Espera-se obter resultados inovadores que justifiquem a publicação de artigos em periódicos nacionais e internacionais assim como a participação em eventos nacionais e internacionais.;{"Nome":Reconhecimento de Manuscritos,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Computação Gráfica e Realidade Aumentada,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Computação Paralela,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Processamento de Imagens e Visão Computacional,"Q_Estudantes":7,"Q_Pesquisadores":1};;{"Formação acadêmica":Doutorado,"Pesquisadores":1,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Mestrado,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":4,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3};http://dgp.cnpq.br/dgp/espelhogrupo/315664
Cubo de Inovação - Laboratório de Pesquisa e Produção em Ambientes Imersivos;Certificado;2021;Alessandra Cristina da Silva Maia Cardoso Monteiro;Fundação Getúlio Vargas - FGV;FGV Rio de Janeiro;Ciências Sociais Aplicadas, Comunicação;RJ;;{"Nome":Comunicação Digital na Ludosfera,"Q_Estudantes":0,"Q_Pesquisadores":5}|{"Nome":Experiências em Ambientes Imersivos,"Q_Estudantes":0,"Q_Pesquisadores":5}|{"Nome":Inteligência Artificial no Trabalho Criativo,"Q_Estudantes":0,"Q_Pesquisadores":7};;{"Formação acadêmica":Doutorado,"Pesquisadores":6,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":6}|{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":2,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":3};http://dgp.cnpq.br/dgp/espelhogrupo/3980283896300999
Desenvolvimento em Realidade Aumentada e Dispositivos Móveis;Certificado;2014;Luciano Antunes;Universidade do Extremo Sul Catarinense - UNESC;;Ciências Exatas e da Terra, Ciência da Computação;SC;Pesquisa e desenvolvimento em computação Ubíqua, Jogos Digitais e Computação Móvel. Dentro da Universidade do Extremo Sul Catarinense (UNESC). Desenvolvimento para a comunidade acadêmica e regional. Atualmente, o foco esta situado, em projetos de integração com a plataforma Android, onde tem realizado projetos interdisciplinares. Vários projetos foram apresentados no VII Congresso Sul Brasileiro de Computação. Na área de jogos, tem realizado pesquisas de comparação entre alguns motores de jogos, bem como o desenvolvimento de jogos multiplataforma. Alguns destes jogos, são voltados para a área educacional.;{"Nome":Computação Aplicada ao Entretenimento,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Computação aplicada às Tecnologias Assistivas,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":Jogos Digitais, Dispositivos Móveis, TV Digital e Robótica,"Q_Estudantes":1,"Q_Pesquisadores":3}|{"Nome":Linguagens Formais. Compiladores. Grafos. Teoria da Computação,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Processamento Digital de Imagens,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Realidade Aumentada, Visão Computacional, Reconstrução de Modelos 3D e GPU,"Q_Estudantes":2,"Q_Pesquisadores":1};;{"Formação acadêmica":Doutorado,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Mestrado,"Pesquisadores":2,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Especialização,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/39067
Design de conteúdo para mídias digitais;Certificado;2018;Marcelo Castro Andreo;Universidade Estadual de Londrina - UEL;Departamento de Design;Ciências Sociais Aplicadas, Desenho Industrial;PR;Artigos publicados em períodicos Iniciações científicas com bolsa e sem bolsa Produção de vídeos para prevenção de doenças infecciosas para o público adolescente Produção de teaser de vídeo para livros infantis da Eduel (editora da nossa universidade) App Digimove Uel - Demonstrador Digital de Habilidades Motoras.;{"Nome":Imagem e Mídias,"Q_Estudantes":16,"Q_Pesquisadores":3};;{"Formação acadêmica":Doutorado,"Pesquisadores":2,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":14,"Técnicos":0,"Estrangeiros":0,"Total":14}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2};http://dgp.cnpq.br/dgp/espelhogrupo/337360
eCOS;Certificado;2017;André Falcão Durão;Universidade Federal de Pernambuco - UFPE;Centro de Ciências Sociais Aplicadas;Ciências Sociais Aplicadas, Turismo;PE;O eCOS é um grupo formado por pesquisadores com interesse em discutir, refletir e investigar as diversas repercussões das tecnologias de informação e comunicação (TICs) na atividade turística no que diz respeito à gestão das empresas prestadoras de serviços turísticos e de hospitalidade, bem como nos seus mais amplos efeitos na sociedade, no comportamento e novas formas de consumo do turismo. A sigla "eCOS" têm os sentidos do ecoar/reproduzir a realidade atual, bem como o de reverberar e refletir sobre cenários futuros, de forma a produzir conhecimento que seja proveitoso a profissionais da área e à sociedade. Algumas temáticas de interesse de pesquisa são: TICs e experiência, Mídias Sociais, Website e Mídias Design, Serviços Mobile, Serviços Online de Distribuição, Internet das Coisas e Wearable, Destinos Inteligentes, Gamification, Realidade Aumentada, Realidade Virtual, Inteligência Artificial, TICs e consumo/economias criativa e colaborativa,TICs e reflexos na sociedade.;{"Nome":TICs e a Gestão de Empresas de Serviços Turísticos e Hospitalidade,"Q_Estudantes":1,"Q_Pesquisadores":7}|{"Nome":TICs e Turismo, Cultura e Sociedade,"Q_Estudantes":0,"Q_Pesquisadores":6};{"Nome":Universidade Federal de Pernambuco,"Sigla":UFPE,"UF":PE};{"Formação acadêmica":Doutorado,"Pesquisadores":8,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":8}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/8952768224600337
Elétrico - Grupo de Pesquisa em Ciberdança;Certificado;2002;Ludmila Cecilina Martinez Pimentel;Universidade Federal da Bahia - UFBA;Conselho de Ensino, Pesquisa e Extensão;Lingüística, Letras e Artes, Artes;BA;O "Elétrico - Grupo de Pesquisa em Ciberdança" é uma das ações desenvolvidas pelo LAPAC (Laboratório de Pesquisa Avançadas do Corpo) da Escola de Dança da UFBA. Este grupo terá como objeto central de pesquisa a dança contemporânea em interface com a linguagem das tecnologias analógicas e digitais, interativas ou nao. Este grupo visa preencher uma lacuna existente na pesquisa e na graduação da Escola de Dança, já que almeja aprofundar e construir conhecimentos específicos na área de conhecimento relativa a dança e novas tecnologias, observando, mas também produzindo, essas novas formas contemporâneas híbridas, inserindo e contextualizando a Escola de Dança no ambiente tecnológico e digitalizado em que vivemos. O Grupo tem como finalidade a produção teórica, relacionada com questões relativas a Cibercultura e Ciberdança, e também a produção coreográfica sob forma de vídeos, instalações e espetáculos.;{"Nome":Artes Visuais e Intermedialidade,"Q_Estudantes":2,"Q_Pesquisadores":1}|{"Nome":Ciberfeminismo,"Q_Estudantes":3,"Q_Pesquisadores":1}|{"Nome":Danca e Interatividade,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":Dança Digital em Ambientes Híbridos,"Q_Estudantes":5,"Q_Pesquisadores":2}|{"Nome":Experimentos Coreográficos e Interativos com Realidade Aumentada,"Q_Estudantes":1,"Q_Pesquisadores":2}|{"Nome":Pesquisa e Produção em VideoDança,"Q_Estudantes":4,"Q_Pesquisadores":6}|{"Nome":Pesquisa em Ciberdança,"Q_Estudantes":1,"Q_Pesquisadores":9};{"Nome":Universidade Aberta,"Sigla":UAb,"UF":};{"Formação acadêmica":Doutorado,"Pesquisadores":7,"Estudantes":7,"Técnicos":0,"Estrangeiros":1,"Total":15}|{"Formação acadêmica":Mestrado,"Pesquisadores":5,"Estudantes":4,"Técnicos":0,"Estrangeiros":0,"Total":9}|{"Formação acadêmica":Mestrado Profissional,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Especialização,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3};http://dgp.cnpq.br/dgp/espelhogrupo/9941
Engenharia e Desenvolvimento de Tecnologia da Informação;Certificado;2011;Fernando dos Santos;Universidade do Estado de Santa Catarina - UDESC;;Ciências Exatas e da Terra, Ciência da Computação;SC;O Grupo de Pesquisa desenvolve ferramentas para a gestão, coordenação e desenvolvimento de sistemas com agentes inteligentes. Também realiza pesquisas com o desenvolvimento de jogos sérios e realidade aumentada para a educação.;{"Nome":Engenharia de software,"Q_Estudantes":4,"Q_Pesquisadores":10}|{"Nome":Inteligência artificial aplicada,"Q_Estudantes":3,"Q_Pesquisadores":9};;{"Formação acadêmica":Doutorado,"Pesquisadores":6,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":6}|{"Formação acadêmica":Mestrado,"Pesquisadores":4,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Especialização,"Pesquisadores":0,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":4,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/40632
Engenharia e Desenvolvimento de Tecnologia da Informação;Certificado;2011;Fernando dos Santos;Universidade do Estado de Santa Catarina - UDESC;;Ciências Exatas e da Terra, Ciência da Computação;SC;O Grupo de Pesquisa desenvolve ferramentas para a gestão, coordenação e desenvolvimento de sistemas com agentes inteligentes. Também realiza pesquisas com o desenvolvimento de jogos sérios e realidade aumentada para a educação.;{"Nome":Engenharia de software,"Q_Estudantes":4,"Q_Pesquisadores":10}|{"Nome":Inteligência artificial aplicada,"Q_Estudantes":3,"Q_Pesquisadores":9};;{"Formação acadêmica":Doutorado,"Pesquisadores":6,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":6}|{"Formação acadêmica":Mestrado,"Pesquisadores":4,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Especialização,"Pesquisadores":0,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":4,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/5975340289142009
Ensino de Projeto - Arquitetura e Urbanismo;Certificado;2002;Maurício José Laguardia Campomori;Universidade Federal de Minas Gerais - UFMG;Escola de Arquitetura;Ciências Sociais Aplicadas, Arquitetura e Urbanismo;MG;As pesquisas do grupo têm repercussão na organização didática e pedagógica dos cursos de arquitetura e urbanismo de instituições públicas e privadas que se encontram no âmbito de influência da UFMG. Através de eventos na área do ensino, os pesquisadores do grupo divulgam seus trabalhos e já se fazem notar essas influências em outros estados. O grupo também atua na formação de pesquisadores através da iniciação científica e da pós-graduação. Também discute com os seus pesquisadores o valor editorial de suas publicações, almejando a constituição de um corpo editorial. Com o advento das publicações eletrônicas, o grupo tem experimentado produzir livros multimidiais de distribuição em mais de 36 países. Publicou em 2018 o livro "APRENDER FAZENDO Ensaios sobre o ensino de projeto", pela Editora da Escola de Arquitetura da UFMG (ISBN 9788598261119).;{"Nome":Arquitetura e Transdisciplinaridade,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Computação Ambiental,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":O ensino de arquitetura e urbanismo: concepções, materiais, métodos e técnicas,"Q_Estudantes":3,"Q_Pesquisadores":16}|{"Nome":Tecnologias Imersivas aplicadas ao ensino de arquitetura e urbanismo,"Q_Estudantes":3,"Q_Pesquisadores":3}|{"Nome":Teoria do Projeto de Arquitetura e Urbanismo,"Q_Estudantes":0,"Q_Pesquisadores":9};;{"Formação acadêmica":Doutorado,"Pesquisadores":13,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":14}|{"Formação acadêmica":Mestrado,"Pesquisadores":3,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2};http://dgp.cnpq.br/dgp/espelhogrupo/4406021931625498
Ergodesign e Experiência do Usuário (UX);Certificado;2013;Maria Manuela Rupp Quaresma;Pontifícia Universidade Católica do Rio de Janeiro - PUC-Rio;Departamento de Artes & Design;Ciências Sociais Aplicadas, Desenho Industrial;RJ;O grupo de pesquisa tem como objetivo investigar a interação do humano com Interfaces tecnológicas: digitais, físicas e intangíveis, e o desenvolvimento de soluções para uma melhor experiência do usuário dessas interfaces. A partir do entendimento dos fatores humanos associados, as pesquisas desenvolvidas pelo grupo englobam questões relacionadas a: interação humano-computador, usabilidade de aplicativos e outras interfaces digitais, usabilidade de produtos, ergonomia automotiva, distração do motorista, interação com carros autônomos, HUDs (head-up displays), AR / VR (realidades aumentada e virtual), IoT (internet das coisas), interação com inteligência artificial, serviços, entre outras. Também são investigados as abordagens centradas no humano e sua relação com outras abordagens, metodologias e processos de design - Design Thinking, User Experience Design, UX Maturity, Information Architecture, Service Design, etc.;{"Nome":Ergodesign, Usabilidade e UX de Produtos,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":Ergodesign, Usabilidade e UX em Serviços,"Q_Estudantes":2,"Q_Pesquisadores":5}|{"Nome":Ergodesign, Usabilidade e UX em Transporte,"Q_Estudantes":4,"Q_Pesquisadores":2}|{"Nome":Ergodesign, Usabilidade e UX na Interação Humano-Computador,"Q_Estudantes":8,"Q_Pesquisadores":4};{"Nome":Instituto de Artes Visuais, Design e Empresa,"Sigla":IADE,"UF":}|{"Nome":University of Leeds,"Sigla":LEEDS,"UF":};{"Formação acadêmica":Doutorado,"Pesquisadores":4,"Estudantes":4,"Técnicos":0,"Estrangeiros":0,"Total":8}|{"Formação acadêmica":Mestrado,"Pesquisadores":4,"Estudantes":4,"Técnicos":0,"Estrangeiros":0,"Total":8}|{"Formação acadêmica":Especialização,"Pesquisadores":2,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3};http://dgp.cnpq.br/dgp/espelhogrupo/516778
ERGONOMIA, HIGIENE E SEGURANÇA DO TRABALHO;Certificado;1986;Bianca Maria Vasconcelos Valério;Universidade de Pernambuco - UPE;Campus Benfica;Engenharias, Engenharia de Produção;PE;O grupo de pesquisa Ergonomia, Higiene e Segurança do Trabalho é representado pelo Núcleo de Segurança e Higiene do Trabalho - NSHT, e ocupa o espaço físico do Laboratório de Segurança e Higiene do Trabalho da Universidade de Pernambuco - LSHT/UPE. Atualmente, têm em sua equipe, alunos de graduação, especialização, mestrado e doutorado, além de mestres e professores doutores. Possui linhas de pesquisa, associadas a projetos de pesquisa e publicações, e vinculadas ao Programa de Pós-Graduação em Engenharia Civil - PEC. Por meio de pesquisas técnico-científicas, o NSHT tem atuado junto aos setores privado e público, com parcerias nacionais e internacionais. Com investimento de mais de R$ 2.000.000.00 (dois milhões), o LSHT possui uma área física total de 95 m², que incorpora anfiteatro para 50 pessoas, área de trabalho informatizada, biblioteca, e equipamentos de medição.;{"Nome":Acessibilidade e Tecnologias Assistivas,"Q_Estudantes":2,"Q_Pesquisadores":3}|{"Nome":Ergonomia,"Q_Estudantes":1,"Q_Pesquisadores":6}|{"Nome":Gestão de Segurança e Saúde do Trabalho - GSST,"Q_Estudantes":6,"Q_Pesquisadores":7}|{"Nome":Higiene Ocupacional - HO,"Q_Estudantes":2,"Q_Pesquisadores":5}|{"Nome":Prevention thought Design - PtD,"Q_Estudantes":2,"Q_Pesquisadores":2}|{"Nome":Riscos Elétricos,"Q_Estudantes":0,"Q_Pesquisadores":4}|{"Nome":Segurança do Trabalho na Construção Civil - STCC,"Q_Estudantes":8,"Q_Pesquisadores":5}|{"Nome":Segurança Integral (lar, lazer, trânsito, etc),"Q_Estudantes":0,"Q_Pesquisadores":5}|{"Nome":Tecnologias aplicadas à Segurança do Trabalho,"Q_Estudantes":3,"Q_Pesquisadores":1};{"Nome":Companhia Energética do Estado de Pernambuco,"Sigla":CELPE,"UF":PE}|{"Nome":Serviço de Apoio às Micro e Pequenas Empresas de Recife,"Sigla":SEBRAE/PE,"UF":PE}|{"Nome":Queiroz Galvão Empreendimentos,"Sigla":QUEIROZ GALVAO,"UF":PE}|{"Nome":Sindicato da Indústria da Construção Civil no Estado de Pernambuco,"Sigla":SINDUSCON-PE,"UF":PE}|{"Nome":Construtora Queiroz Galvão,"Sigla":QUEIROZ GALVAO,"UF":PE}|{"Nome":Queiroz Galvão Alimentos - Filial,"Sigla":QUEIROZ GALVAO,"UF":PE};{"Formação acadêmica":Doutorado,"Pesquisadores":7,"Estudantes":1,"Técnicos":0,"Estrangeiros":4,"Total":12}|{"Formação acadêmica":Mestrado,"Pesquisadores":2,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":7,"Técnicos":0,"Estrangeiros":0,"Total":7};http://dgp.cnpq.br/dgp/espelhogrupo/22600
Fotografia e Conhecimento;Certificado;2018;Gabriel Malard Monteiro;Universidade do Estado de Minas Gerais - UEMG;Escola Guignard;Lingüística, Letras e Artes, Artes;MG;2018 O USO DA FOTOGRAFIA NA ARTE CONTEMPORÂNEA: TÉCNICAS DIGITAIS PARA REPRESENTAÇÃO DO ESPAÇO URBANO Projeto Aprovado no PAPq/UEMG (Programa de Apoio à Pesquisa e Pós-graduação da Universidade do Estado de Minas Gerais - UEMG.) Alunos envolvidos: João Leopoldo Kreeft. 2019 Exposição de fotografia. MALARD, Gabriel. Escola Guignard. 2019. Fotografia. 2021 Projeto Aprovado no PAPq/UEMG título: Realidade Virtual (RV), Realidade Aumentada (RA) e Arte: potencializando o processo de ensino/aprendizagem. Aluna envolvida: Sarah Queiroz Abrão Pimentel. 2021. Iniciação Científica. Orientador: Gabriel Malard Monteiro. 2021. Projeto aprovado na camada Demanda Universal 2021 da FAPEMIG. Título: RV, RA e Arte: potencializando o processo de ensino/aprendizagem. Member da Equipe: Gabriel Malard Monteiro UEMG 2022 Foi publicado o artigo: Validação da fotografia como arte contemporânea. Gabriel Malard Monteiro DOI: 10.29327/31ENANPAP2022.51336;{"Nome":Aplicações de Realidade Virtual,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Fotografia como arte contemporânea,"Q_Estudantes":2,"Q_Pesquisadores":4}|{"Nome":processos criativos de fotografia digital,"Q_Estudantes":1,"Q_Pesquisadores":3};;{"Formação acadêmica":Doutorado,"Pesquisadores":4,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/462140
GAMA - Grupo de Pesquisas em Aplicações Multimídia Avançadas;Certificado;2012;Paulo Nazareno Maia Sampaio;Universidade Salvador - UNIFACS;;Ciências Exatas e da Terra, Ciência da Computação;BA;O GAMA (Grupo de Pesquisas em Aplicações Multimídia Avançadas) tem por objetivo a realização de atividades de pesquisa e desenvolvimento nas áreas de Multimídia, Hipermídia, Realidade Virtual e Web, e sua aplicação nos diferentes paradigmas computacionais atuais tais como Computação em Nuvem, Internet das Coisas e Cidades Inteligentes. Os temas de interesse do grupo são os seguintes: Sistemas e aplicações multimídia, Ambientes de Realidade Virtual e Aumentada, Processamento de Vídeo, Áudio e Imagens, Inteligência Computacional, Tecnologias Web e Aplicações para dispositivos móveis.;{"Nome":Ambientes e aplicações Multimídia, de Realidade Virtual e Aumentada,"Q_Estudantes":2,"Q_Pesquisadores":3}|{"Nome":Ciência de Dados, Aprendizado de Máquina, Reconhecimento de Padrões e Inteligência Artificial,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Computação Visual: Análise de imagens, processamento de imagens e vídeos, e reconhecimento de padrões.,"Q_Estudantes":1,"Q_Pesquisadores":2};{"Nome":Conselho de Ensino, Pesquisa e Extensão,"Sigla":UFBA,"UF":BA}|{"Nome":Universidad Popular Autónoma del Estado de Puebla,"Sigla":UPAEP,"UF":}|{"Nome":Centro de Ciências Exatas e Tecnológicas,"Sigla":CETEC,"UF":BA};{"Formação acadêmica":Doutorado,"Pesquisadores":5,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":5}|{"Formação acadêmica":Mestrado,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3};http://dgp.cnpq.br/dgp/espelhogrupo/504482
GAMA - Grupo de Pesquisas em Aplicações Multimídia Avançadas;Certificado;2012;Paulo Nazareno Maia Sampaio;Universidade Salvador - UNIFACS;;Ciências Exatas e da Terra, Ciência da Computação;BA;O GAMA (Grupo de Pesquisas em Aplicações Multimídia Avançadas) tem por objetivo a realização de atividades de pesquisa e desenvolvimento nas áreas de Multimídia, Hipermídia, Realidade Virtual e Web, e sua aplicação nos diferentes paradigmas computacionais atuais tais como Computação em Nuvem, Internet das Coisas e Cidades Inteligentes. Os temas de interesse do grupo são os seguintes: Sistemas e aplicações multimídia, Ambientes de Realidade Virtual e Aumentada, Processamento de Vídeo, Áudio e Imagens, Inteligência Computacional, Tecnologias Web e Aplicações para dispositivos móveis.;{"Nome":Ambientes e aplicações Multimídia, de Realidade Virtual e Aumentada,"Q_Estudantes":2,"Q_Pesquisadores":3}|{"Nome":Ciência de Dados, Aprendizado de Máquina, Reconhecimento de Padrões e Inteligência Artificial,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Computação Visual: Análise de imagens, processamento de imagens e vídeos, e reconhecimento de padrões.,"Q_Estudantes":1,"Q_Pesquisadores":2};{"Nome":Conselho de Ensino, Pesquisa e Extensão,"Sigla":UFBA,"UF":BA}|{"Nome":Universidad Popular Autónoma del Estado de Puebla,"Sigla":UPAEP,"UF":}|{"Nome":Centro de Ciências Exatas e Tecnológicas,"Sigla":CETEC,"UF":BA};{"Formação acadêmica":Doutorado,"Pesquisadores":5,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":5}|{"Formação acadêmica":Mestrado,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3};http://dgp.cnpq.br/dgp/espelhogrupo/2785244467597514
